date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-07-02,C1,2025-07-02T02:00,2025-07-02T02:00,9969.111279544626,116.9625024439307,3482.4813793661438,3482.481379352751,1.3392764230957255e-08,0,33.106884840738985,-8.169735110641341e-08,0.01379220001399517
2025-07-02,C1,2025-07-02T03:00,2025-07-02T03:00,9924.650266886687,79.2912720658735,3412.6117584099215,3412.6117584099197,1.8189894035458565e-12,0,22.079725345810402,0.0,0.012943899986566976
2025-07-02,C1,2025-07-02T04:00,2025-07-02T04:00,9941.417716753489,119.2242617449665,3365.6460786141506,3365.646078614141,9.549694368615746e-12,0,52.636687383259414,0.0,0.012831900006858632
2025-07-02,C1,2025-07-02T05:00,2025-07-02T05:00,9936.496500830475,78.33796906514294,3258.6879361043298,3258.6879361039314,3.9835867937654257e-10,0,40.04260744713929,-2.7711166694643907e-13,0.011988699989160523
2025-07-02,C1,2025-07-02T06:00,2025-07-02T06:00,9930.508118620037,56.42488853259454,3237.0781284947197,3237.0781284763398,1.8379978428129107e-08,0,30.73312425785025,-1.2828849094148609e-11,0.011265500012086704
2025-07-02,C1,2025-07-02T07:00,2025-07-02T07:00,6837.094678562201,-59.885914486599916,3108.2121831004797,3108.2121831004783,1.3642420526593924e-12,0,19.567183686951466,0.0,0.009918700001435354
2025-07-02,C1,2025-07-02T08:00,2025-07-02T08:00,5986.779579376659,-36.78023519810637,2885.440466068655,2885.4404660686555,4.547473508864641e-13,0,8.608288829390858,0.0,0.009354099980555475
2025-07-02,C1,2025-07-02T09:00,2025-07-02T09:00,3250.590701093232,-87.5991132946466,2579.6953239735717,2579.6953239735717,0.0,0,29.10680369908141,0.0,0.008832399995299056
2025-07-02,C1,2025-07-02T10:00,2025-07-02T10:00,1960.5179331811835,-157.46075908551362,2115.1105068650627,2115.110506865062,9.094947017729282e-13,0,15.06091635924031,0.0,0.007462299981852993
2025-07-02,C1,2025-07-02T11:00,2025-07-02T11:00,2501.2948548894133,-55.10814851276061,1650.8113577985432,1650.8113577985432,0.0,0,0.00031314556485995126,0.0,0.0073154999990947545
2025-07-02,C1,2025-07-02T12:00,2025-07-02T12:00,7001.294854889413,1.6808933254508815,1472.1706106679426,1472.170610634156,3.378659130248707e-08,0,0.008336362410545917,-1.997904569685084e-07,0.0068310999777168036
