date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,load_bias_kw,pv_bias_kw,net_bias_kw,v1_total_cost_yuan,v1_emergency_cost_yuan,savings_vs_v1_yuan
2025-11-22,1,34657.09571141711,1758.3376546327354,36415.433366049845,18234.238666352918,6420.268610917744,24654.50727727066,17927.69046383621,14521.42927570733,2789.342694587634,85,1,480.08007987477674,20,138.6876691021376,6000.0,6000.000000000001,94.75909577027683,65.35201468253969,133.72516090502202,14.79635793470642,-49.624441468254,64.42079940296043,24654.50727727066,6420.268610917744,0.0
2025-11-23,1,79178.00029923857,2557.894281817159,81735.89458105573,49476.56946890144,10581.975799195405,60058.545268096845,23285.20474113109,18861.015840316177,2079.609396907486,70,1,602.3653923222976,17,454.54421672964423,6000.000000000001,6000.000000000002,93.66364205898799,130.94202470238093,193.22931994686022,-9.04938009304937,-28.977916964285765,19.928536871236375,60058.545268096845,10581.975799195405,0.0
2025-11-24,1,79136.71147193956,1602.0232406209482,80738.73471256052,49383.81692709084,6486.182325345558,55869.99925243639,23283.520770217212,18859.65182387594,2152.9220662192356,71,1,253.76744164363754,12,926.5115477309024,6000.000000000002,6000.0,95.18935133186382,88.10255982142856,156.45605445167428,8.8844375246746,31.83855525793654,-22.95411773326195,55869.99925243639,6486.182325345558,0.0
2025-11-25,1,79240.77035711338,2404.1849925958327,81644.95534970921,49458.06528478818,9236.120757199677,58694.18604198786,23480.754785159912,19019.41137597953,1014.9514738621614,84,1,725.3338621604346,18,427.59066815276424,6000.0,6000.000000000004,102.19792940820065,79.20880505952384,142.46401943574978,-1.585490786890664,-59.47022073412698,57.88472994723632,58694.18604198786,9236.120757199677,0.0
2025-11-26,1,79521.91770503198,2822.3153896433773,82344.23309467536,49699.498145521626,10680.980780316157,60380.478925837786,23365.246920594684,18925.8500056817,1147.169296429039,87,1,1017.5150975701702,19,176.3868714351512,6000.000000000004,5999.999999999998,112.77415473828786,78.38840396825393,165.39519525301728,-5.835147703370876,-75.63290158730155,69.79775388393067,60380.478925837786,10680.980780316157,0.0
2025-11-27,1,79646.70755252645,1871.0506554443305,81517.75820797078,49850.958498222564,7428.05490497073,57279.01340319329,23396.761705684446,18951.376981604404,1291.480750557402,74,1,538.9782782631188,19,492.28924595529463,5999.999999999998,6000.000000000001,83.85846727996005,81.38488234126989,131.77214191673886,-19.924790272568526,-44.07353630952387,24.14874603695533,57279.01340319329,7428.05490497073,0.0
2025-11-28,1,35202.89565182952,1927.123769565546,37130.01942139507,18586.06994715973,7407.546230232899,25993.61617739263,18252.812871422328,14784.778425852084,2740.746425824826,73,1,810.4491527080638,18,141.9166124894253,6000.000000000001,6000.000000000002,104.93585781709216,58.99986507936507,147.82518347914672,12.695253579144296,-38.479077976190474,51.17433155533479,25993.61617739263,7407.546230232899,0.0
2025-11-29,1,35500.388466143064,5132.506601670335,40632.8950678134,18706.69978990217,17800.11249877291,36506.81228867508,18393.169027186814,14898.466912021317,2208.742852647902,78,1,4055.3286265739866,36,226.52297856672834,6000.000000000002,6000.000000000001,109.36947487004869,198.14703402777775,265.2409154377691,-8.050042661314928,-198.12324672619047,190.07320406487554,36506.81228867508,17800.11249877291,0.0
2025-11-30,1,81174.06077075916,4363.596728861884,85537.65749962104,50908.98220301186,16530.743461999613,67439.72566501147,23462.32888069386,19004.48639336203,834.9868956225423,101,1,1789.030273492753,27,93.27065734965129,6000.000000000001,6000.000000000002,110.3203485790346,145.41332311507935,216.60765102018445,1.66482132544877,-145.36058839285712,147.0254097183059,67439.72566501147,16530.743461999613,0.0
2025-12-01,1,81751.67420210074,9306.662332141454,91058.33653424219,51226.30777356822,35706.62859076503,86932.93636433325,23560.83803927951,19084.278811816403,282.8495734457527,123,1,1314.186239583217,25,81.12511369917058,6000.000000000002,6000.000000000002,334.3226734192001,102.26946785714283,399.56299606613356,310.30894728692397,-65.68325099206348,375.9921982789875,86932.93636433325,35706.62859076503,0.0
2025-12-02,1,82354.0431939778,10962.19734871506,93316.24054269286,51666.951503816876,41999.91892714056,93666.87043095744,23732.496686971248,19223.322316446713,169.25622216833005,133,1,2399.277023339538,28,103.48432366100792,6000.000000000002,6000.000000000002,334.25444857821225,130.1178331349206,463.8105654534746,319.8186320584948,-129.8872482142857,449.7058802727804,93666.87043095744,41999.91892714056,0.0
2025-12-03,1,83177.12772834596,8877.980515158015,92055.10824350399,52261.772277631644,31435.931435267234,83697.70371289887,24196.842076164292,19599.44208169308,294.95968236610037,127,1,2557.0397294766244,29,143.19792203579414,6000.000000000002,6000.0,311.6704461582118,106.08851696428572,382.2058415635048,285.074932417917,-72.55093561507937,357.6258680329964,83697.70371289887,31435.931435267234,0.0
2025-12-04,1,83463.80841388309,8205.967858461641,91669.77627234472,52555.4595551075,30815.6354968919,83371.09505199941,24263.608755612273,19653.523092045943,288.4818587784099,122,1,1320.5102529891155,25,24.9872537222941,6000.0,6000.000000000002,339.2098064660373,66.66057142857146,353.9354048850022,324.02648530426166,-5.868764682539677,329.89524998680133,83371.09505199941,30815.6354968919,0.0
2025-12-05,1,37350.24208891907,7804.852746053995,45155.09483497306,19681.80963897788,29978.01627503243,49659.82591401031,18823.610277145905,15247.124324488183,266.98119898200855,126,1,3186.3609712518587,44,101.92447336491631,6000.000000000002,6000.000000000002,306.7097763946463,70.70230783730153,336.3264143765002,283.16168737799944,-30.916293749999998,314.07798112799946,49659.82591401031,29978.01627503243,0.0
2025-12-06,1,38149.53732198608,9410.860314265976,47560.397636252055,19976.271474188503,33953.32769689667,53929.59917108517,18957.61227380587,15355.66594178275,293.82048756227255,128,1,4321.725785071343,44,157.19928935950193,6000.000000000002,6000.0,323.4887291436374,96.11787708333333,404.3617000761771,298.4220791880512,-81.45458025793647,379.8766594459877,53929.59917108517,33953.32769689667,0.0
2025-12-07,1,85152.65277198242,7448.9421089212865,92601.5948809037,53746.17440100658,26771.71032094628,80517.88472195285,24811.861512531934,20097.607825150866,234.6599435226437,129,1,1772.4331705957525,30,54.31105186866705,6000.0,6000.0,314.818684574999,60.82817519841271,320.1500855184971,294.6208598678007,-5.9742303571428295,300.59509022494353,80517.88472195285,26771.71032094628,0.0
2025-12-08,1,87997.51558086308,5067.435951949508,93064.95153281259,55655.585862660024,17774.510204165344,73430.09606682537,24833.333333333336,20115.000000000004,499.4070828125867,112,1,1383.2669576993217,25,139.59193375914072,6000.0,6000.000000000003,192.18586563418444,79.06642956349206,231.95179311508733,150.95407192832414,-39.380464285714325,190.33453621403845,73430.09606682537,17774.510204165344,0.0
2025-12-09,1,88343.46650302953,4403.32283393116,92746.78933696069,55910.43191215374,17949.32874550396,73859.7606576577,24833.333333333332,20115.000000000004,640.0017369606895,106,1,440.19630462842974,16,231.0783960192125,6000.000000000003,6000.000000000002,197.21967130324182,82.9074431547619,210.1385237871604,162.8466592983728,6.041613591269879,156.80504570710295,73859.7606576577,17949.32874550396,0.0
2025-12-10,1,87963.25819079201,5492.123515081876,93455.38170587388,55596.45505993065,19091.540200946623,74687.99526087727,24833.333333333332,20115.000000000004,349.4299058738923,122,1,1569.6552644210715,30,167.8055874099971,6000.000000000002,6000.000000000001,195.15126357717034,87.53298382936505,243.39805920649036,162.29087984795171,-51.988020535714284,214.27890038366596,74687.99526087727,19091.540200946623,0.0
2025-12-11,1,88304.53294226213,3470.978931897996,91775.51187416012,56019.48823250611,12255.99534177443,68275.48357428054,24833.333333333336,20115.000000000004,1095.9238408267993,96,1,1049.2538905767665,22,441.2541787039646,6000.000000000001,6000.000000000001,174.9891109252315,71.97787212301586,190.2876155301998,132.1917989335221,33.23117013888887,98.96062879463322,68275.48357428054,12255.99534177443,0.0
2025-12-12,1,41604.868227784,6549.671828510331,48154.540056294325,21705.952618358522,23107.709122095068,44813.66174045359,19929.07870266509,16142.553749158722,653.6016194546269,111,1,3651.007057780158,38,220.96332148966945,6000.000000000001,6000.0,209.45421075717204,109.55586755952378,300.1363936652066,163.32766377017813,-82.34192827380951,245.6695920439876,44813.66174045359,23107.709122095068,0.0
2025-12-13,1,42401.51326253004,5731.493350553647,48133.006613083686,22018.380397827368,22839.58180980573,44857.9622076331,19947.885532441494,16157.787281277611,544.374978586467,110,1,2921.8249283016576,40,169.3045559453309,6000.0,6000.000000000002,184.88598722145468,84.31209890873018,261.4945137141715,153.24925964545787,-62.88067251984128,216.12993216529918,44857.9622076331,22839.58180980573,0.0
2025-12-14,1,89076.14097590566,4782.378063230127,93858.51903913578,56463.931358458394,17987.756547323133,74451.68790578152,24833.333333333332,20115.000000000004,361.46390580245463,120,1,1055.6208873902578,24,122.37192707781105,6000.000000000002,6000.000000000003,188.35041150123934,45.346738095238116,214.32674870969092,155.13506826583557,-29.0696882936508,184.20475655948638,74451.68790578152,17987.756547323133,0.0
2025-12-15,1,90978.71815127865,3757.2263086242574,94735.94445990291,57669.011987861355,13508.457514350866,71177.46950221223,24944.305425408704,20204.887394581056,526.9684624085855,100,1,1392.5005968116095,27,93.45985676874716,6000.000000000003,5999.999999999999,116.3167981741019,78.99972767857145,178.5081154597018,77.62880460422448,-56.965272321428564,134.594076925653,71177.46950221223,13508.457514350866,0.0
2025-12-16,1,91400.54701357217,3544.647783663267,94945.19479723544,58094.878345072786,12941.11673007834,71035.99507515112,25048.248809701363,20289.081535858102,767.9361900588409,103,1,1016.1751816733412,23,322.8525507698381,5999.999999999999,6000.000000000002,132.50995041973732,63.55830267857146,179.6909989050879,85.39632403907335,-30.29999236111112,115.69631640018446,71035.99507515112,12941.11673007834,0.0
2025-12-17,1,91389.78978528241,2348.5906753069044,93738.38046058931,57894.806589004605,8488.807167174698,66383.6137561793,24930.903929798616,20194.032183136882,809.661647260916,90,1,502.8865230152471,24,336.05371582538936,6000.000000000002,6000.0,131.17963862734138,45.65987113095234,131.59384677365918,89.76469035509078,25.642647519841248,64.12204283524953,66383.6137561793,8488.807167174698,0.0
2025-12-18,1,91158.2604509743,2694.3524492217066,93852.612900196,57951.30781375422,9917.4062253168,67868.71403907101,24850.60381480507,20128.989089992105,1764.7312087163702,88,1,398.0047119715001,16,126.9937769509146,6000.0,6000.0,147.12764732256457,94.60333273809529,185.79515241408657,90.78836279883353,52.05414444444448,38.73421835438906,67868.71403907101,9917.4062253168,0.0
2025-12-19,1,44865.67253419779,3036.7803293450293,47902.452863542814,23260.24856392626,11873.247414517684,35133.49597844394,20347.45547926105,16481.438938201456,1128.0450224832205,99,1,989.671112940613,24,219.43107875002357,6000.0,6000.000000000001,132.01590988342772,77.02841170634919,173.5343896595104,84.13445365892456,4.603815873015855,79.5306377859087,35133.49597844394,11873.247414517684,0.0
2025-12-20,1,45075.21966671506,2711.448299874985,47786.667966590045,23325.221168940665,10751.744229915063,34076.965398855726,20449.283465758162,16563.91960726411,1044.951858095989,100,1,625.7169059340512,26,196.32054634350374,6000.000000000001,6000.0,117.88416820223058,67.9851380952381,156.51667324879062,74.95183547095023,5.514483730158716,69.43735174079151,34076.965398855726,10751.744229915063,0.0
2025-12-21,1,91455.47466713261,3316.5960365480446,94772.07070368066,58185.84388184023,11422.334234276788,69608.17811611702,24973.35507369739,20228.417609694883,989.3513730114836,92,1,1139.6905649286555,22,282.6538070930379,6000.0,6000.0,158.33329024158888,74.5384357142857,179.4144753983137,78.16690979021385,-18.80161785714286,96.96852764735668,69608.17811611702,11422.334234276788,0.0
2025-12-22,1,92673.07697439686,1947.200161048449,94620.2771354453,58905.877861128,7686.393637044024,66592.27149817202,24932.310481898785,20195.171490338013,945.7110605511975,87,1,286.40317524298393,17,258.3847673904453,6000.0,6000.000000000003,109.55428671809892,38.48679355158734,120.53796756665194,43.771013611988614,2.042301091269804,41.72871252071881,66592.27149817202,7686.393637044024,0.0
2025-12-23,1,92755.52328947227,1012.3630501522763,93767.88633962454,59078.52824299714,3480.5481405657283,62559.076383562875,25051.26932690484,20291.528154792926,1750.052634179305,63,1,190.89438994698548,12,459.64182248322015,6000.000000000003,6000.0,102.98747800615212,52.30372281746028,115.10065351381591,3.9087343956991987,34.645800396825415,-30.737066001126216,62559.076383562875,3480.5481405657283,0.0
2025-12-24,1,92243.72962864113,1885.8066488720344,94129.53627751317,58555.15471606678,7866.738276754347,66421.89299282113,25085.89455175226,20319.574586919334,1508.6569960135707,81,1,230.05383101347928,14,291.3414506504605,6000.0,6000.000000000002,103.77816212138653,70.46620148809524,141.43598520356693,16.664176111166135,0.9496072420634758,15.714568869102655,66421.89299282113,7866.738276754347,0.0
2025-12-25,1,92119.03031434662,2048.9515821828077,94167.98189652943,58658.547280576546,6743.237000808511,65401.78428138506,25093.539284431976,20325.7668203899,1587.7608991540199,73,1,752.567968596432,16,627.9242583469614,6000.000000000002,6000.0,117.28040683231345,56.091997619047625,151.52968672236784,16.10682270556452,-3.109455753968291,19.21627845953281,65401.78428138506,6743.237000808511,0.0
2025-12-26,1,45848.761658079384,2378.900692436978,48227.66235051636,23807.756521230967,8930.83873678975,32738.595258020716,20826.674605054548,16869.606430094183,1262.9717422226604,90,1,1233.0715802680813,30,346.9255821865657,6000.0,6000.000000000002,106.48545988342764,75.64193025793651,151.74468477748485,19.391237905755233,-27.10580168650798,46.497039592263214,32738.595258020716,8930.83873678975,0.0
2025-12-27,1,46104.72155736412,2461.7627169740394,48566.48427433816,23841.761022732637,9688.737992465522,33530.49901519816,20885.893870460768,16917.574035073223,1259.3553722839463,81,1,1455.9780335786668,32,351.2279089513656,6000.000000000002,6000.0,121.25993195897487,56.88974513888891,155.04658705241613,17.49495950097609,-32.60534652777782,50.10030602875391,33530.49901519816,9688.737992465522,0.0
2025-12-28,1,92711.87926652547,1501.754085052548,94213.63335157803,59059.12885028075,5318.203170182588,64377.33202046334,25108.21939546255,20337.657710324664,2633.8169164401306,65,1,419.27508866110315,14,1041.1608400071427,6000.0,6000.000000000001,123.58143566395805,66.62702569444446,172.3154583955283,-7.374191089561969,39.795093551587314,-47.16928464114929,64377.33202046334,5318.203170182588,0.0
2025-12-29,1,93445.75826075781,1240.883923387477,94686.64218414528,59478.760765539744,4239.363018865766,63718.12378440551,25080.088101099587,20314.871361890666,2397.6591782696937,60,1,416.42393751057483,18,1129.840138714679,6000.000000000001,6000.000000000005,115.02447286567306,66.21814999999997,151.60596256904878,-39.37220923120341,8.826759722222265,-48.19896895342566,63718.12378440551,4239.363018865766,0.0
2025-12-30,1,93263.06690775114,860.4882049865611,94123.5551127377,59392.63877574104,3288.150264571221,62680.78904031226,25117.175979705164,20344.912543561186,3126.8890765937226,54,1,160.05104053822876,12,869.0016143374121,6000.000000000005,6000.0,104.4549130962955,99.83002430555558,166.14072006584513,-39.96702093998092,54.466348710317476,-94.43336965029839,62680.78904031226,3288.150264571221,0.0
2025-12-31,1,92928.59393912535,2036.7068029374193,94965.30074206277,59055.42773501827,8093.811958203714,67149.23969322199,24953.608458507606,20212.422851391162,1577.6922016129913,77,1,388.8291531592512,15,265.5660846624552,6000.0,5999.999999999999,122.47785152569412,60.45075317460319,150.59995852293383,-19.868248357513917,-38.99385674603176,19.125608388517843,67149.23969322199,8093.811958203714,0.0
